//Scripts must contain 6 fields with a | character between them
1) messageBox containing the record to be checked
2) check type (contains, match, startsWith, endsWith, contains, startsAndEndsWith (in which case the string must also contain a # to indicate the break) or nothing)
3) value to be looked for in the messageBox
4) action to be taken (playVideo, playAudio, log)
5) Path to the data file required for the action (relative to main folder configured in #####) - paths can use either \ or / characters.

//Testing
//tb_Message1|contains|low|playAudio|Data\Audio\Flyby.wav|
tb_Message1|match|Pretty hectic out there, eh?|
Num|[Num.Mission]|CheckTypes.match|2|


tb_Message1|startsAndEndsWith|Welcome back, #. Looks like you survived your first trip out.|playAudio|Data/Voice/Debriefing/deb0001.wav|
tb_Message1|match|He is a very able pilot, commander. It is an honor to fly on his wing.|playAudio|Data/Voice/Spirit/deb0002.wav|
tb_Message1|startsAndEndsWith|That's high praise coming from Spirit. You should be proud, #.|playAudio|Data/Voice/Debriefing/deb0003.wav|
tb_Message1|match|But Spirit, sir. She didn't make it back...|playAudio|Data/Voice/Player/deb0004.wav|
tb_Message1|match|This is a war, son, not some flight simulator.|playAudio|Data/Voice/Debriefing/deb0005.wav|
tb_Message1|match|Young men and women die in wars. She knew that when she signed up.|playAudio|Data/Voice/Debriefing/deb0006.wav|
tb_Message1|startsAndEndsWith|You didn't do anything wrong #, so don't hold yourself responsible.|playAudio|Data/Voice/Debriefing/deb0007.wav|
tb_Message1|match|In any case, you flew well out there. I've reviewed the mission report from your flight recorder.|playAudio|Data/Voice/Debriefing/deb0008.wav|
tb_Message1|match|I see you made it back... barely.|playAudio|Data/Voice/Debriefing/deb0009.wav|
tb_Message1|match|After a performance like that, you're both lucky to be alive.|playAudio|Data/Voice/Debriefing/deb0010.wav|
tb_Message1|match|Spirit, I know you can do better than that.|playAudio|Data/Voice/Debriefing/deb0011.wav|
tb_Message1|match|I'm sorry, sir. I shall try to do better in the future.|playAudio|Data/Voice/Spirit/deb0012.wav|
tb_Message1|startsAndEndsWith|And you, #. What have you got to say for yourself?|playAudio|Data/Voice/Debriefing/deb0013.wav|
tb_Message1|match|Nothing, sir. I won't make any excuses.|playAudio|Data/Voice/Player/deb0014.wav|
tb_Message1|match|Good, because there aren't any.|playAudio|Data/Voice/Debriefing/deb0015.wav|
tb_Message1|match|If you two don't shape up, you'll both be flying garbage scows.|playAudio|Data/Voice/Debriefing/deb0016.wav|
tb_Message1|match|I hear it got pretty rough out there. How are you feeling?|playAudio|Data/Voice/Debriefing/deb0017.wav|
tb_Message1|match|I'll be alright, sir.|playAudio|Data/Voice/Player/deb0018.wav|
tb_Message1|match|It's not going to get any easier.|playAudio|Data/Voice/Debriefing/deb0019.wav|
tb_Message1|match|Today it was Spirit that didn't come home...|playAudio|Data/Voice/Debriefing/deb0020.wav|
tb_Message1|match|...tomorrow it may be you.|playAudio|Data/Voice/Debriefing/deb0021.wav|
tb_Message1|match|Let's go over the mission report.|playAudio|Data/Voice/Debriefing/deb0022.wav|
tb_Message1|startsAndEndsWith|You got 1 of the hairballs, #...|playAudio|Data/Voice/Debriefing/deb0023.wav|
tb_Message1|startsAndEndsWith|You got 2 of the hairballs, #...|playAudio|Data/Voice/Debriefing/deb0024.wav|
tb_Message1|startsAndEndsWith|You got 3 of the hairballs, #...|playAudio|Data/Voice/Debriefing/deb0025.wav|
tb_Message1|startsAndEndsWith|You got 4 of the hairballs, #...|playAudio|Data/Voice/Debriefing/deb0026.wav|
tb_Message1|startsAndEndsWith|You got 5 of the hairballs, #...|playAudio|Data/Voice/Debriefing/deb0027.wav|
tb_Message1|startsAndEndsWith|Recorder shows no kills for you, #...|playAudio|Data/Voice/Debriefing/deb0028.wav|
tb_Message1|match|and 1 Kilrathi for Spirit.|playAudio|Data/Voice/Debriefing/deb0029.wav|
tb_Message1|match|and 2 Kilrathi for Spirit.|playAudio|Data/Voice/Debriefing/deb0030.wav|
tb_Message1|match|and 3 Kilrathi for Spirit.|playAudio|Data/Voice/Debriefing/deb0031.wav|
tb_Message1|match|and 4 Kilrathi for Spirit.|playAudio|Data/Voice/Debriefing/deb0032.wav|
tb_Message1|match|and 5 Kilrathi for Spirit.|playAudio|Data/Voice/Debriefing/deb0033.wav|
tb_Message1|match|and Spirit came up empty.|playAudio|Data/Voice/Debriefing/deb0034.wav|
tb_Message1|match|And of course, Spirit didn't make it back.|playAudio|Data/Voice/Debriefing/deb0035.wav|
tb_Message1|startsAndEndsWith|Drop by my office in a couple of hours, #... I need to speak to you.|playAudio|Data/Voice/Debriefing/deb0036.wav|
tb_Message1|match|That's all, then. Dismissed.|playAudio|Data/Voice/Debriefing/deb0037.wav|

tb_Message1|startsAndEndsWith|Good job out there, #.|playAudio|Data/Voice/Debriefing/deb0039.wav|
tb_Message1|match|The 'sport jumped right on schedule. You covered her well.|playAudio|Data/Voice/Debriefing/deb0040.wav|
tb_Message1|match|Thank you, sir, but Spirit deserves as much credit as I do.|playAudio|Data/Voice/Player/deb0041.wav|
tb_Message1|startsAndEndsWith|#-san is too kind, sir. I only flew on his wing.|playAudio|Data/Voice/Spirit/deb0042.wav|
tb_Message1|match|Thank you, sir. I'm sorry about Spirit.|playAudio|Data/Voice/Player/deb0043.wav|
tb_Message1|match|I know, son. Spirit was a good pilot, and a loyal friend.|playAudio|Data/Voice/Debriefing/deb0044.wav|
tb_Message1|match|But the transport jumped out on schedule, so her death was not for nothing.|playAudio|Data/Voice/Debriefing/deb0045.wav|
tb_Message1|match|At any rate, that was some nice flying.|playAudio|Data/Voice/Debriefing/deb0046.wav|
tb_Message1|match|Pretty hectic out there, eh?|playAudio|Data/Voice/Debriefing/deb0047.wav|
tb_Message1|match|Yes, sir. It got pretty busy.|playAudio|Data/Voice/Player/deb0048.wav|
tb_Message1|match|At least the 'sport jumped out intact.|playAudio|Data/Voice/Debriefing/deb0049.wav|
tb_Message1|match|If it hadn't, you'd have been headed for the infantry on the next 'sport out.|playAudio|Data/Voice/Debriefing/deb0050.wav|
tb_Message1|match|I don't know if you were hot-dogging or asleep at the stick...|playAudio|Data/Voice/Debriefing/deb0051.wav|
tb_Message1|match|...but you better make sure it never happens again!|playAudio|Data/Voice/Debriefing/deb0052.wav|
tb_Message1|match|Well, let's review the mission report.|playAudio|Data/Voice/Debriefing/deb0053.wav|
tb_Message1|startsAndEndsWith|#, you took out 1 Kilrathi...|playAudio|Data/Voice/Debriefing/deb0054.wav|
tb_Message1|startsAndEndsWith|#, you took out 2 Kilrathi...|playAudio|Data/Voice/Debriefing/deb0055.wav|
tb_Message1|startsAndEndsWith|#, you took out 3 Kilrathi...|playAudio|Data/Voice/Debriefing/deb0056.wav|
tb_Message1|startsAndEndsWith|#, you took out 4 Kilrathi...|playAudio|Data/Voice/Debriefing/deb0057.wav|
tb_Message1|startsAndEndsWith|#, you took out 5 Kilrathi...|playAudio|Data/Voice/Debriefing/deb0058.wav|
tb_Message1|startsAndEndsWith|#, you came up empty...|playAudio|Data/Voice/Debriefing/deb0059.wav|
tb_Message1|match|and Spirit got 1 of them.|playAudio|Data/Voice/Debriefing/deb0060.wav|
tb_Message1|match|and Spirit got 2 of them.|playAudio|Data/Voice/Debriefing/deb0061.wav|
tb_Message1|match|and Spirit got 3 of them.|playAudio|Data/Voice/Debriefing/deb0062.wav|
tb_Message1|match|and Spirit got 4 of them.|playAudio|Data/Voice/Debriefing/deb0063.wav|
tb_Message1|match|and Spirit got 5 of them.|playAudio|Data/Voice/Debriefing/deb0064.wav|
tb_Message1|match|and Spirit struck out.|playAudio|Data/Voice/Debriefing/deb0065.wav|
tb_Message1|match|The Drayman 'sport made its jump on schedule.|playAudio|Data/Voice/Debriefing/deb0066.wav|
tb_Message1|match|We lost the Drayman.|playAudio|Data/Voice/Debriefing/deb0067.wav|
tb_Message1|match|And of course, Spirit didn't make it back.|playAudio|Data/Voice/Debriefing/deb0068.wav|
tb_Message1|startsAndEndsWith|And #... I want to see you in my office in a couple of hours.|playAudio|Data/Voice/Debriefing/deb0069.wav|
tb_Message1|match|That's all, then. Dismissed.|playAudio|Data/Voice/Debriefing/deb0070.wav|

tb_Message1|startsAndEndsWith|Well flown, #.|
Num|[Num.Mission]|CheckTypes.match|1|
tb_Message1|match|Ran into a few hairballs, I hear.|
Num|[Num.Mission]|CheckTypes.match|1|
tb_Message1|startsAndEndsWith|Nice job, #.|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|match|Didn't get her, eh?|
Num|[Num.Mission]|CheckTypes.match|2|
tb_Message1|match|Well done, gentlemen. The tanker commander asked me to commend you both.|
Num|[Num.Mission]|CheckTypes.match|3|
tb_Message1|startsAndEndsWith|Good work out there, #. The tanker skipper asked me to thank you.|
Num|[Num.Mission]|CheckTypes.match|3|
tb_Message1|startsAndEndsWith|So we lost the tanker, #? That's going to cost all of us, you know.|
Num|[Num.Mission]|CheckTypes.match|3|

tb_Message1|startsAndEndsWith|Well flown, #.|playAudio|Data/Voice/Debriefing/deb0072.wav|
tb_Message1|match|You handled those fleabags like an old pro.|playAudio|Data/Voice/Debriefing/deb0073.wav|
tb_Message1|match|Thanks, sir. Having Paladin on my wing made it easy.|playAudio|Data/Voice/Player/deb0074.wav|
tb_Message1|match|Now laddy, don't brag on me, or the colonel'll start expectin' more from me!|playAudio|Data/Voice/Paladin/deb0075.wav|
tb_Message1|match|You don't have to say that, sir. I shouldn't have let them get Paladin.|playAudio|Data/Voice/Player/deb0076.wav|
tb_Message1|startsAndEndsWith|It happens, #. It's part of war.|playAudio|Data/Voice/Debriefing/deb0077.wav|
tb_Message1|match|Ran into a few hairballs, I hear.|playAudio|Data/Voice/Debriefing/deb0078.wav|
tb_Message1|match|Yes, sir. The locations were autologged in the flight recorder.|playAudio|Data/Voice/Player/deb0079.wav|
tb_Message1|match|At least you made all the Nav Points.|playAudio|Data/Voice/Debriefing/deb0080.wav|
tb_Message1|match|Your recon will be very useful.|playAudio|Data/Voice/Debriefing/deb0081.wav|
tb_Message1|match|I've already sent out another patrol to check the jump points you missed.|playAudio|Data/Voice/Debriefing/deb0082.wav|
tb_Message1|match|So let's go over the mission report.|playAudio|Data/Voice/Debriefing/deb0083.wav|
tb_Message1|startsAndEndsWith|You skragged 1 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0084.wav|
tb_Message1|startsAndEndsWith|You skragged 2 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0085.wav|
tb_Message1|startsAndEndsWith|You skragged 3 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0086.wav|
tb_Message1|startsAndEndsWith|You skragged 4 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0087.wav|
tb_Message1|startsAndEndsWith|You skragged 5 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0088.wav|
tb_Message1|startsAndEndsWith|You skragged 6 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0089.wav|
tb_Message1|startsAndEndsWith|I see no kills for you, #...|playAudio|Data/Voice/Debriefing/deb0090.wav|
tb_Message1|match|and Paladin did in 1 himself.|playAudio|Data/Voice/Debriefing/deb0091.wav|
tb_Message1|match|and Paladin did in 2 himself.|playAudio|Data/Voice/Debriefing/deb0092.wav|
tb_Message1|match|and Paladin did in 3 himself.|playAudio|Data/Voice/Debriefing/deb0093.wav|
tb_Message1|match|and Paladin did in 4 himself.|playAudio|Data/Voice/Debriefing/deb0094.wav|
tb_Message1|match|and Paladin did in 5 himself.|playAudio|Data/Voice/Debriefing/deb0095.wav|
tb_Message1|match|and Paladin did in 6 himself.|playAudio|Data/Voice/Debriefing/deb0096.wav|
tb_Message1|match|and Paladin came up empty.|playAudio|Data/Voice/Debriefing/deb0097.wav|
tb_Message1|match|And we lost Paladin.|playAudio|Data/Voice/Debriefing/deb0098.wav|
tb_Message1|startsAndEndsWith|I want to see you in my office after you've had a shower, #.|playAudio|Data/Voice/Debriefing/deb0099.wav|
tb_Message1|match|That's all, then. Dismissed.|playAudio|Data/Voice/Debriefing/deb0100.wav|

tb_Message1|startsAndEndsWith|Nice job, #.|playAudio|Data/Voice/Debriefing/deb0102.wav|
tb_Message1|match|You too, Paladin. Congratulations to the both of you.|playAudio|Data/Voice/Debriefing/deb0103.wav|
tb_Message1|match|The kid did all the work, sir. I was just along for the ride.|playAudio|Data/Voice/Paladin/deb0104.wav|
tb_Message1|match|Those Kilrathi destroyers really aren't much to worry about, sir.|playAudio|Data/Voice/Player/deb0105.wav|
tb_Message1|startsAndEndsWith|I don't know, #. They had you outgunned as well as outnumbered.|playAudio|Data/Voice/Debriefing/deb0106.wav|
tb_Message1|match|Didn't get her, eh?|playAudio|Data/Voice/Debriefing/deb0107.wav|
tb_Message1|match|No, sir. I'm sorry.|playAudio|Data/Voice/Player/deb0108.wav|
tb_Message1|match|Well, no matter. You got close enough for your computer to make her.|playAudio|Data/Voice/Debriefing/deb0109.wav|
tb_Message1|match|We've already downloaded your recon from your flight recorder.|playAudio|Data/Voice/Debriefing/deb0110.wav|
tb_Message1|match|Too bad you didn't get closer... we could have used a positive ID on her.|playAudio|Data/Voice/Debriefing/deb0111.wav|
tb_Message1|match|I dispatched a squadron of Raptors to intercept. She won't get past them.|playAudio|Data/Voice/Debriefing/deb0112.wav|
tb_Message1|match|Now, to review the mission...|playAudio|Data/Voice/Debriefing/deb0113.wav|
tb_Message1|startsAndEndsWith|Recorder shows you killed 1, #...|playAudio|Data/Voice/Debriefing/deb0114.wav|
tb_Message1|startsAndEndsWith|Recorder shows you killed 2, #...|playAudio|Data/Voice/Debriefing/deb0115.wav|
tb_Message1|startsAndEndsWith|Recorder shows you killed 3, #...|playAudio|Data/Voice/Debriefing/deb0116.wav|
tb_Message1|startsAndEndsWith|Recorder shows you killed 4, #...|playAudio|Data/Voice/Debriefing/deb0117.wav|
tb_Message1|startsAndEndsWith|Recorder shows you killed 5, #...|playAudio|Data/Voice/Debriefing/deb0118.wav|
tb_Message1|startsAndEndsWith|Recorder shows you killed 6, #...|playAudio|Data/Voice/Debriefing/deb0119.wav|
tb_Message1|startsAndEndsWith|Recorder shows you killed 7, #...|playAudio|Data/Voice/Debriefing/deb0120.wav|
tb_Message1|startsAndEndsWith|Recorder shows no kills for you, #...|playAudio|Data/Voice/Debriefing/deb0121.wav|
tb_Message1|match|and 1 killed by Paladin.|playAudio|Data/Voice/Debriefing/deb0122.wav|
tb_Message1|match|and 2 killed by Paladin.|playAudio|Data/Voice/Debriefing/deb0123.wav|
tb_Message1|match|and 3 killed by Paladin.|playAudio|Data/Voice/Debriefing/deb0124.wav|
tb_Message1|match|and 4 killed by Paladin.|playAudio|Data/Voice/Debriefing/deb0125.wav|
tb_Message1|match|and 5 killed by Paladin.|playAudio|Data/Voice/Debriefing/deb0126.wav|
tb_Message1|match|and 6 killed by Paladin.|playAudio|Data/Voice/Debriefing/deb0127.wav|
tb_Message1|match|and 7 killed by Paladin.|playAudio|Data/Voice/Debriefing/deb0128.wav|
tb_Message1|match|and none for Paladin.|playAudio|Data/Voice/Debriefing/deb0129.wav|
tb_Message1|match|And Paladin didn't make it back.|playAudio|Data/Voice/Debriefing/deb0130.wav|
tb_Message1|match|By the way, we've identified the big bogie as a Ralari-class destroyer.|playAudio|Data/Voice/Debriefing/deb0131.wav|
tb_Message1|match|Good job taking her out.|playAudio|Data/Voice/Debriefing/deb0132.wav|
tb_Message1|startsAndEndsWith|And #... I want to see you in my office in an hour.|playAudio|Data/Voice/Debriefing/deb0133.wav|
tb_Message1|match|That's all. Dismissed.|playAudio|Data/Voice/Debriefing/deb0134.wav|

tb_Message1|match|Well done, gentlemen. The tanker commander asked me to commend you both.|playAudio|Data/Voice/Debriefing/deb0171.wav|
tb_Message1|startsAndEndsWith|Good work out there, #. The tanker skipper asked me to thank you.|playAudio|Data/Voice/Debriefing/deb0172.wav|
tb_Message1|match|And my personal congratulations for dispatching Bhurak Starkiller.|playAudio|Data/Voice/Debriefing/deb0173.wav|
tb_Message1|match|I'm just glad to get that 'sport back to the Claw, sir.|playAudio|Data/Voice/Player/deb0174.wav|
tb_Message1|match|Now, don't go discountin' the fun in givin' the hairballs a black eye, lad.|playAudio|Data/Voice/Paladin/deb0175.wav|
tb_Message1|startsAndEndsWith|So we lost the tanker, #? That's going to cost all of us, you know.|playAudio|Data/Voice/Debriefing/deb0176.wav|
tb_Message1|match|I know, sir. But there were just too many enemy fighters...|playAudio|Data/Voice/Player/deb0177.wav|
tb_Message1|match|Paladin and I couldn't handle all of them at once...|playAudio|Data/Voice/Player/deb0178.wav|
tb_Message1|match|I understand, son, but we were too short-handed to send two wings.|playAudio|Data/Voice/Debriefing/deb0179.wav|
tb_Message1|match|If we're going to win this war...|playAudio|Data/Voice/Debriefing/deb0180.wav|
tb_Message1|match|...we're all going to have to do the work of three men.|playAudio|Data/Voice/Debriefing/deb0181.wav|
tb_Message1|match|Enough of that, though. Let's review the mission...|playAudio|Data/Voice/Debriefing/deb0182.wav|
tb_Message1|startsAndEndsWith|You racked up 1 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0183.wav|
tb_Message1|startsAndEndsWith|You racked up 2 Kilrathi, #...|playAudio|Data/Voice/Debriefing/deb0184.wav|
